Date,Price
2021-10,1792.18
2021-10,1792.4
2021-10,1805.77
2021-10,1807.93
2021-10,1811.97
2021-10,1785.87
2021-10,1797.34
2021-10,1791.57
2021-10,1794.14
2021-10,1794.3
2021-10,1792.56
2021-10,1793.97
2021-10,1794.41
2021-10,1797.11
2021-10,1794.78
2021-10,1795.16
2021-10,1798.45
2021-10,1800.55
2021-10,1800.57
2021-10,1796.62
2021-10,1799.08
2021-10,1803.17
2021-10,1799.46
2021-10,1799.79
2021-10,1801.81
2021-10,1803.19
2021-10,1807.83
2021-10,1807.1
2021-10,1808.18
2021-10,1806.95
2021-10,1806.72
2021-10,1808.17
2021-10,1806.77
2021-10,1807.66
2021-10,1807.27
2021-10,1807.89
2021-10,1805.36
2021-10,1805.26
2021-10,1804.31
2021-10,1803.28
2021-10,1803.47
2021-10,1805.11
2021-10,1804.33
2021-10,1800.61
2021-10,1802.36
2021-10,1802.96
2021-10,1801.48
2021-10,1803.0
2021-10,1799.38
2021-10,1790.03
2021-10,1785.98
2021-10,1789.87
2021-10,1792.05
2021-10,1791.06
2021-10,1793.6
2021-10,1793.41
2021-10,1792.8
2021-10,1792.1
2021-10,1793.58
2021-10,1791.92
2021-10,1789.4
2021-10,1788.39
2021-10,1789.11
2021-10,1789.19
2021-10,1786.07
2021-10,1791.1
2021-10,1787.59
2021-10,1786.53
2021-10,1786.88
2021-10,1789.26
2021-10,1791.22
2021-10,1794.12
2021-10,1795.1
2021-10,1792.08
2021-10,1794.53
2021-10,1794.7
2021-10,1797.79
2021-10,1797.94
2021-10,1798.28
2021-10,1796.93
2021-10,1796.7
2021-10,1796.6
2021-10,1794.75
2021-10,1797.6
2021-10,1799.62
2021-10,1798.86
2021-10,1800.9
2021-10,1802.19
2021-10,1802.31
2021-10,1801.99
2021-10,1800.82
2021-10,1797.74
2021-10,1799.59
2021-10,1801.96
2021-10,1799.09
2021-10,1803.14
2021-10,1798.77
2021-10,1801.09
2021-10,1800.86
2021-10,1801.33
2021-10,1800.78
2021-10,1798.25
2021-10,1798.8
2021-10,1799.69
2021-10,1799.59
2021-10,1798.05
2021-10,1796.81
2021-10,1796.16
2021-10,1797.05
2021-10,1794.37
2021-10,1796.5
2021-10,1793.31
2021-10,1795.56
2021-10,1792.78
2021-10,1798.24
2021-10,1795.65
2021-10,1793.09
2021-10,1780.33
2021-10,1774.13
2021-10,1776.98
2021-10,1778.11
2021-10,1778.11
2021-10,1781.61
2021-10,1781.79
2021-10,1782.73
2021-10,1782.96
2021-10,1780.69
2021-11,1780.11
2021-11,1781.6
2021-11,1784.55
2021-11,1785.85
2021-11,1784.41
2021-11,1783.74
2021-11,1786.75
2021-11,1782.46
2021-11,1781.85
2021-11,1784.22
2021-11,1785.98
2021-11,1786.54
2021-11,1786.58
2021-11,1789.25
2021-11,1792.19
2021-11,1793.98
2021-11,1793.04
2021-11,1791.99
2021-11,1793.59
2021-11,1792.71
2021-11,1792.66
2021-11,1793.2
2021-11,1791.8
2021-11,1792.07
2021-11,1791.38
2021-11,1790.2
2021-11,1790.7
2021-11,1791.2
2021-11,1794.03
2021-11,1793.72
2021-11,1793.79
2021-11,1794.19
2021-11,1794.76
2021-11,1795.07
2021-11,1792.46
2021-11,1790.07
2021-11,1791.18
2021-11,1790.82
2021-11,1790.75
2021-11,1788.85
2021-11,1788.39
2021-11,1787.46
2021-11,1787.12
2021-11,1788.33
2021-11,1787.95
2021-11,1787.06
2021-11,1787.23
2021-11,1787.04
2021-11,1783.34
2021-11,1780.71
2021-11,1783.23
2021-11,1781.06
2021-11,1782.16
2021-11,1780.21
2021-11,1781.75
2021-11,1781.68
2021-11,1782.56
2021-11,1783.11
2021-11,1784.69
2021-11,1775.85
2021-11,1767.1
2021-11,1763.21
2021-11,1763.54
2021-11,1762.06
2021-11,1764.85
2021-11,1772.55
2021-11,1773.5
2021-11,1769.63
2021-11,1773.81
2021-11,1777.25
2021-11,1775.8
2021-11,1775.56
2021-11,1776.28
2021-11,1775.11
2021-11,1774.71
2021-11,1774.75
2021-11,1772.75
2021-11,1774.78
2021-11,1776.43
2021-11,1777.33
2021-11,1778.79
2021-11,1780.83
2021-11,1792.65
2021-11,1795.8
2021-11,1796.9
2021-11,1792.29
2021-11,1792.42
2021-11,1793.48
2021-11,1792.44
2021-11,1793.84
2021-11,1791.57
2021-11,1791.44
2021-11,1791.37
2021-11,1791.34
2021-11,1795.62
2021-11,1793.96
2021-11,1792.87
2021-11,1795.67
2021-11,1795.89
2021-11,1796.68
2021-11,1796.6
2021-11,1796.37
2021-11,1795.27
2021-11,1794.21
2021-11,1793.92
2021-11,1790.99
2021-11,1799.31
2021-11,1802.0
2021-11,1809.96
2021-11,1814.08
2021-11,1813.76
2021-11,1815.7
2021-11,1816.89
2021-11,1817.93
2021-11,1815.85
2021-11,1813.58
2021-11,1816.63
2021-11,1819.52
2021-11,1819.09
2021-11,1819.98
2021-11,1821.05
2021-11,1816.73
2021-11,1816.34
2021-11,1813.27
2021-11,1815.98
2021-11,1817.27
2021-11,1816.91
2021-11,1817.79
2021-11,1821.74
2021-11,1822.48
2021-11,1821.52
2021-11,1824.02
2021-11,1823.45
2021-11,1825.66
2021-11,1825.81
2021-11,1823.92
2021-11,1824.27
2021-11,1824.58
2021-11,1823.97
2021-11,1824.85
2021-11,1823.03
2021-11,1823.03
2021-11,1823.6
2021-11,1824.67
2021-11,1824.04
2021-11,1820.14
2021-11,1824.2
2021-11,1825.41
2021-11,1825.14
2021-11,1823.87
2021-11,1824.09
2021-11,1829.94
2021-11,1826.27
2021-11,1825.92
2021-11,1828.47
2021-11,1830.91
2021-11,1830.28
2021-11,1830.3
2021-11,1832.34
2021-11,1831.85
2021-11,1829.95
2021-11,1829.46
2021-11,1827.69
2021-11,1827.26
2021-11,1827.14
2021-11,1826.49
2021-11,1825.81
2021-11,1826.45
2021-11,1824.21
2021-11,1825.55
2021-11,1825.17
2021-11,1824.8
2021-11,1824.55
2021-11,1826.53
2021-11,1849.71
2021-11,1861.64
2021-11,1851.5
2021-11,1854.88
2021-11,1849.67
2021-11,1846.61
2021-11,1847.18
2021-11,1852.66
2021-11,1849.25
2021-11,1848.58
2021-11,1850.21
2021-11,1845.55
2021-11,1844.24
2021-11,1849.99
2021-11,1849.29
2021-11,1853.83
2021-11,1852.26
2021-11,1856.93
2021-11,1861.56
2021-11,1862.02
2021-11,1862.82
2021-11,1863.88
2021-11,1858.5
2021-11,1863.43
2021-11,1859.76
2021-11,1861.67
2021-11,1862.14
2021-11,1862.33
2021-11,1862.26
2021-11,1862.14
2021-11,1862.63
2021-11,1861.98
2021-11,1862.31
2021-11,1860.01
2021-11,1859.19
2021-11,1856.9
2021-11,1855.2
2021-11,1857.34
2021-11,1859.94
2021-11,1857.8
2021-11,1856.44
2021-11,1853.23
2021-11,1853.08
2021-11,1846.19
2021-11,1849.17
2021-11,1853.49
2021-11,1854.4
2021-11,1858.41
2021-11,1860.82
2021-11,1863.59
2021-11,1864.76
2021-11,1867.88
2021-11,1863.79
2021-11,1865.88
2021-11,1864.69
2021-11,1865.5
2021-11,1863.84
2021-11,1860.51
2021-11,1859.59
2021-11,1856.91
2021-11,1858.97
2021-11,1858.9
2021-11,1857.31
2021-11,1860.89
2021-11,1858.69
2021-11,1862.37
2021-11,1863.38
2021-11,1864.48
2021-11,1863.87
2021-11,1864.26
2021-11,1860.66
2021-11,1862.07
2021-11,1863.47
2021-11,1863.42
2021-11,1865.76
2021-11,1867.12
2021-11,1863.27
2021-11,1862.68
2021-11,1862.39
2021-11,1864.25
2021-11,1865.94
2021-11,1867.44
2021-11,1866.95
2021-11,1865.68
2021-11,1866.6
2021-11,1865.09
2021-11,1863.97
2021-11,1872.13
2021-11,1873.31
2021-11,1874.17
2021-11,1873.96
2021-11,1870.72
2021-11,1867.0
2021-11,1859.54
2021-11,1861.21
2021-11,1855.2
2021-11,1852.2
2021-11,1850.18
2021-11,1851.59
2021-11,1850.65
2021-11,1850.4
2021-11,1850.34
2021-11,1854.39
2021-11,1855.68
2021-11,1855.91
2021-11,1853.66
2021-11,1854.18
2021-11,1852.29
2021-11,1855.0
2021-11,1856.25
2021-11,1860.15
2021-11,1859.34
2021-11,1859.71
2021-11,1861.7
2021-11,1863.83
2021-11,1862.14
2021-11,1865.99
2021-11,1862.83
2021-11,1866.29
2021-11,1865.49
2021-11,1866.0
2021-11,1864.0
2021-11,1866.84
2021-11,1867.32
2021-11,1866.5
2021-11,1869.95
2021-11,1868.2
2021-11,1866.88
2021-11,1864.93
2021-11,1866.05
2021-11,1866.5
2021-11,1863.82
2021-11,1868.58
2021-11,1865.07
2021-11,1864.4
2021-11,1861.3
2021-11,1862.79
2021-11,1865.54
2021-11,1864.33
2021-11,1861.48
2021-11,1860.06
2021-11,1861.77
2021-11,1860.86
2021-11,1859.94
2021-11,1858.9
2021-11,1860.87
2021-11,1858.93
2021-11,1859.57
2021-11,1859.08
2021-11,1861.47
2021-11,1861.82
2021-11,1863.11
2021-11,1862.69
2021-11,1861.0
2021-11,1859.07
2021-11,1857.56
2021-11,1853.92
2021-11,1864.06
2021-11,1859.63
2021-11,1861.69
2021-11,1860.2
2021-11,1860.12
2021-11,1861.73
2021-11,1860.41
2021-11,1856.54
2021-11,1846.98
2021-11,1848.75
2021-11,1849.66
2021-11,1846.99
2021-11,1845.94
2021-11,1844.86
2021-11,1846.26
2021-11,1845.79
2021-11,1846.52
2021-11,1847.16
2021-11,1847.32
2021-11,1846.75
2021-11,1842.51
2021-11,1844.06
2021-11,1844.79
2021-11,1845.09
2021-11,1839.51
2021-11,1842.68
2021-11,1839.92
2021-11,1837.96
2021-11,1819.22
2021-11,1818.53
2021-11,1815.79
2021-11,1808.48
2021-11,1805.05
2021-11,1803.7
2021-11,1805.22
2021-11,1804.78
2021-11,1809.02
2021-11,1809.48
2021-11,1811.34
2021-11,1809.9
2021-11,1808.35
2021-11,1807.88
2021-11,1808.18
2021-11,1804.0
2021-11,1807.71
2021-11,1801.0
2021-11,1797.75
2021-11,1796.78
2021-11,1794.03
2021-11,1791.82
2021-11,1786.1
2021-11,1790.5
2021-11,1786.34
2021-11,1782.84
2021-11,1784.34
2021-11,1789.11
2021-11,1788.17
2021-11,1790.32
2021-11,1789.0
2021-11,1790.89
2021-11,1791.46
2021-11,1795.02
2021-11,1794.24
2021-11,1793.66
2021-11,1793.61
2021-11,1795.6
2021-11,1793.36
2021-11,1794.13
2021-11,1791.41
2021-11,1792.06
2021-11,1789.36
2021-11,1787.26
2021-11,1785.88
2021-11,1784.57
2021-11,1782.03
2021-11,1784.61
2021-11,1789.05
2021-11,1785.43
2021-11,1784.12
2021-11,1784.94
2021-11,1788.19
2021-11,1788.49
2021-11,1789.64
2021-11,1791.85
2021-11,1791.86
2021-11,1792.77
2021-11,1792.16
2021-11,1791.99
2021-11,1792.9
2021-11,1792.66
2021-11,1793.33
2021-11,1794.4
2021-11,1793.03
2021-11,1791.12
2021-11,1790.77
2021-11,1790.76
2021-11,1791.22
2021-11,1790.71
2021-11,1788.57
2021-11,1789.55
2021-11,1788.35
2021-11,1788.61
2021-11,1788.61
2021-11,1788.61
2021-11,1788.61
2021-11,1792.6
2021-11,1792.01
2021-11,1792.39
2021-11,1794.18
2021-11,1797.01
2021-11,1797.06
2021-11,1797.47
2021-11,1801.17
2021-11,1808.05
2021-11,1802.9
2021-11,1809.78
2021-11,1809.63
2021-11,1811.79
2021-11,1806.19
2021-11,1805.6
2021-11,1798.61
2021-11,1797.6
2021-11,1785.26
2021-11,1785.71
2021-11,1790.96
2021-11,1795.5
2021-11,1793.6
2021-11,1795.23
2021-11,1795.3
2021-11,1794.45
2021-11,1792.93
2021-11,1795.82
2021-11,1794.96
2021-11,1794.74
2021-11,1798.08
2021-11,1799.31
2021-11,1796.38
2021-11,1793.49
2021-11,1794.11
2021-11,1786.9
2021-11,1788.1
2021-11,1787.04
2021-11,1783.84
2021-11,1784.14
2021-11,1784.02
2021-11,1782.65
2021-11,1783.75
2021-11,1784.59
2021-11,1786.81
2021-11,1785.0
2021-11,1788.51
2021-11,1788.66
2021-11,1788.92
2021-11,1788.63
2021-11,1795.86
2021-11,1793.19
2021-11,1791.76
2021-11,1792.89
2021-11,1797.06
2021-11,1796.1
2021-11,1792.46
2021-11,1792.8
2021-11,1795.72
2021-11,1802.42
2021-11,1784.48
2021-11,1774.29
2021-11,1774.35
2021-11,1776.57
2021-11,1776.04
2021-11,1770.98
2021-11,1774.81
2021-11,1773.16
2021-12,1777.69
2021-12,1775.29
2021-12,1778.28
2021-12,1778.01
2021-12,1779.48
2021-12,1790.46
2021-12,1787.99
2021-12,1784.79
2021-12,1778.87
2021-12,1782.92
2021-12,1786.32
2021-12,1785.1
2021-12,1786.03
2021-12,1788.08
2021-12,1788.3
2021-12,1786.01
2021-12,1786.08
2021-12,1784.13
2021-12,1782.96
2021-12,1782.19
2021-12,1778.62
2021-12,1781.78
2021-12,1781.85
2021-12,1781.04
2021-12,1780.13
2021-12,1781.06
2021-12,1779.36
2021-12,1776.63
2021-12,1776.12
2021-12,1778.25
2021-12,1775.22
2021-12,1773.51
2021-12,1764.72
2021-12,1767.32
2021-12,1766.75
2021-12,1763.39
2021-12,1764.38
2021-12,1766.61
2021-12,1767.6
2021-12,1768.08
2021-12,1769.0
2021-12,1771.69
2021-12,1770.59
2021-12,1771.73
2021-12,1773.51
2021-12,1772.33
2021-12,1776.01
2021-12,1771.81
2021-12,1770.81
2021-12,1769.86
2021-12,1768.99
2021-12,1770.32
2021-12,1771.89
2021-12,1774.25
2021-12,1770.09
2021-12,1770.88
2021-12,1770.78
2021-12,1780.79
2021-12,1780.5
2021-12,1784.05
2021-12,1783.87
2021-12,1782.93
2021-12,1783.44
2021-12,1782.9
2021-12,1783.22
2021-12,1786.19
2021-12,1786.9
2021-12,1783.99
2021-12,1781.89
2021-12,1783.33
2021-12,1784.54
2021-12,1782.95
2021-12,1781.6
2021-12,1779.8
2021-12,1782.26
2021-12,1780.06
2021-12,1780.33
2021-12,1779.16
2021-12,1777.85
2021-12,1778.24
2021-12,1784.46
2021-12,1780.87
2021-12,1778.78
2021-12,1778.43
2021-12,1779.12
2021-12,1778.41
2021-12,1780.97
2021-12,1779.52
2021-12,1779.07
2021-12,1780.16
2021-12,1777.65
2021-12,1777.86
2021-12,1781.03
2021-12,1783.29
2021-12,1782.7
2021-12,1781.74
2021-12,1781.23
2021-12,1780.54
2021-12,1782.22
2021-12,1783.51
2021-12,1775.31
2021-12,1779.72
2021-12,1782.53
2021-12,1785.97
2021-12,1783.11
2021-12,1784.11
2021-12,1784.86
2021-12,1785.36
2021-12,1784.1
2021-12,1784.73
2021-12,1785.28
2021-12,1786.74
2021-12,1790.11
2021-12,1787.98
2021-12,1789.33
2021-12,1790.75
2021-12,1788.69
2021-12,1789.88
2021-12,1788.72
2021-12,1789.66
2021-12,1792.01
2021-12,1786.62
2021-12,1784.55
2021-12,1783.27
2021-12,1781.46
2021-12,1782.52
2021-12,1782.52
2021-12,1784.39
2021-12,1784.56
2021-12,1785.65
2021-12,1785.68
2021-12,1783.01
2021-12,1783.48
2021-12,1784.75
2021-12,1784.44
2021-12,1783.39
2021-12,1784.54
2021-12,1785.91
2021-12,1785.68
2021-12,1784.01
2021-12,1786.25
2021-12,1784.42
2021-12,1782.86
2021-12,1782.94
2021-12,1780.34
2021-12,1776.4
2021-12,1777.69
2021-12,1776.8
2021-12,1779.57
2021-12,1776.24
2021-12,1776.97
2021-12,1778.26
2021-12,1776.08
2021-12,1775.29
2021-12,1775.12
2021-12,1776.37
2021-12,1776.61
2021-12,1778.31
2021-12,1777.95
2021-12,1778.54
2021-12,1778.08
2021-12,1777.06
2021-12,1773.54
2021-12,1773.09
2021-12,1771.64
2021-12,1770.83
2021-12,1771.2
2021-12,1772.15
2021-12,1773.58
2021-12,1784.14
2021-12,1780.23
2021-12,1783.11
2021-12,1784.61
2021-12,1783.47
2021-12,1782.71
2021-12,1782.23
2021-12,1782.85
2021-12,1782.87
2021-12,1783.29
2021-12,1782.63
2021-12,1786.77
2021-12,1785.76
2021-12,1785.98
2021-12,1786.38
2021-12,1784.94
2021-12,1784.48
2021-12,1785.46
2021-12,1786.72
2021-12,1785.48
2021-12,1786.91
2021-12,1788.07
2021-12,1789.96
2021-12,1783.16
2021-12,1788.93
2021-12,1786.85
2021-12,1788.67
2021-12,1788.28
2021-12,1787.44
2021-12,1787.81
2021-12,1787.17
2021-12,1786.6
2021-12,1785.77
2021-12,1787.95
2021-12,1788.4
2021-12,1787.1
2021-12,1785.87
2021-12,1785.89
2021-12,1787.25
2021-12,1788.06
2021-12,1784.66
2021-12,1784.79
2021-12,1783.76
2021-12,1784.8
2021-12,1784.82
2021-12,1784.45
2021-12,1772.18
2021-12,1775.87
2021-12,1774.24
2021-12,1773.52
2021-12,1772.55
2021-12,1771.35
2021-12,1772.2
2021-12,1771.12
2021-12,1770.56
2021-12,1772.46
2021-12,1773.18
2021-12,1772.73
2021-12,1772.32
2021-12,1769.99
2021-12,1770.71
2021-12,1769.34
2021-12,1768.12
2021-12,1767.81
2021-12,1768.55
2021-12,1769.54
2021-12,1768.32
2021-12,1769.84
2021-12,1771.7
2021-12,1771.97
2021-12,1769.7
2021-12,1766.18
2021-12,1767.93
2021-12,1765.71
2021-12,1762.79
2021-12,1769.58
2021-12,1777.94
2021-12,1777.04
2021-12,1779.44
2021-12,1777.88
2021-12,1782.7
2021-12,1782.46
2021-12,1781.46
2021-12,1781.89
2021-12,1783.64
2021-12,1784.78
2021-12,1784.54
2021-12,1786.65
2021-12,1785.57
2021-12,1786.65
2021-12,1787.34
2021-12,1784.07
2021-12,1789.09
2021-12,1793.6
2021-12,1797.32
2021-12,1798.64
2021-12,1797.25
2021-12,1796.26
2021-12,1796.98
2021-12,1799.38
2021-12,1799.19
2021-12,1798.75
2021-12,1797.8
2021-12,1802.34
2021-12,1802.54
2021-12,1803.13
2021-12,1802.75
2021-12,1805.06
2021-12,1806.18
2021-12,1809.1
2021-12,1807.7
2021-12,1806.7
2021-12,1807.85
2021-12,1809.08
2021-12,1811.72
2021-12,1806.74
2021-12,1807.22
2021-12,1804.56
2021-12,1806.14
2021-12,1804.84
2021-12,1802.14
2021-12,1801.58
2021-12,1796.18
2021-12,1797.48
2021-12,1800.07
2021-12,1801.1
2021-12,1801.03
2021-12,1802.03
2021-12,1801.83
2021-12,1801.45
2021-12,1802.91
2021-12,1802.17
2021-12,1798.22
2021-12,1801.43
2021-12,1799.66
2021-12,1798.04
2021-12,1795.5
2021-12,1797.54
2021-12,1796.3
2021-12,1791.89
2021-12,1793.76
2021-12,1795.87
2021-12,1794.85
2021-12,1793.29
2021-12,1790.45
2021-12,1788.61
2021-12,1790.86
2021-12,1791.64
2021-12,1790.44
2021-12,1790.17
2021-12,1791.2
2021-12,1791.88
2021-12,1792.09
2021-12,1792.73
2021-12,1791.07
2021-12,1793.19
2021-12,1797.0
2021-12,1797.97
2021-12,1796.17
2021-12,1797.86
2021-12,1798.81
2021-12,1798.05
2021-12,1792.22
2021-12,1785.96
2021-12,1788.25
2021-12,1787.48
2021-12,1788.32
2021-12,1788.18
2021-12,1788.17
2021-12,1788.89
2021-12,1790.53
2021-12,1788.93
2021-12,1789.53
2021-12,1788.94
2021-12,1789.16
2021-12,1788.74
2021-12,1787.77
2021-12,1787.71
2021-12,1786.91
2021-12,1786.95
2021-12,1788.41
2021-12,1789.88
2021-12,1790.98
2021-12,1793.47
2021-12,1794.55
2021-12,1790.48
2021-12,1795.73
2021-12,1798.35
2021-12,1799.53
2021-12,1801.86
2021-12,1803.64
2021-12,1804.9
2021-12,1803.57
2021-12,1803.68
2021-12,1803.35
2021-12,1807.11
2021-12,1806.73
2021-12,1805.64
2021-12,1806.46
2021-12,1806.16
2021-12,1805.84
2021-12,1805.94
2021-12,1807.01
2021-12,1807.06
2021-12,1804.78
2021-12,1806.39
2021-12,1805.19
2021-12,1807.31
2021-12,1802.92
2021-12,1805.99
2021-12,1807.4
2021-12,1808.41
2021-12,1808.68
2021-12,1809.34
2021-12,1808.89
2021-12,1808.48
2021-12,1807.3
2021-12,1806.87
2021-12,1810.9
2021-12,1809.91
2021-12,1811.02
2021-12,1809.37
2021-12,1809.7
2021-12,1809.33
2021-12,1808.88
2021-12,1806.06
2021-12,1806.47
2021-12,1805.65
2021-12,1806.34
2021-12,1807.0
2021-12,1808.58
2021-12,1808.79
2021-12,1812.74
2021-12,1811.44
2021-12,1808.22
2021-12,1807.71
2021-12,1809.26
2021-12,1812.6
2021-12,1811.89
2021-12,1812.35
2021-12,1811.43
2021-12,1810.16
2021-12,1809.2
2021-12,1810.0
2021-12,1810.0
2021-12,1812.94
2021-12,1815.04
2021-12,1813.86
2021-12,1815.45
2021-12,1815.36
2021-12,1817.84
2021-12,1817.83
2021-12,1816.47
2021-12,1817.9
2021-12,1813.86
2021-12,1811.49
2021-12,1810.72
2021-12,1810.34
2021-12,1805.67
2021-12,1807.01
2021-12,1805.53
2021-12,1806.07
2021-12,1806.57
2021-12,1805.61
2021-12,1805.84
2021-12,1807.41
2021-12,1806.66
2021-12,1805.76
2021-12,1806.65
2021-12,1806.08
2021-12,1804.38
2021-12,1804.28
2021-12,1802.76
2021-12,1795.78
2021-12,1797.03
2021-12,1793.73
2021-12,1789.97
2021-12,1796.28
2021-12,1799.89
2021-12,1802.72
2021-12,1804.02
2021-12,1804.67
2021-12,1805.17
2021-12,1804.34
2021-12,1804.33
2021-12,1804.56
2021-12,1803.48
2021-12,1803.38
2021-12,1801.54
2021-12,1801.54
2021-12,1800.76
2021-12,1798.52
2021-12,1798.31
2021-12,1798.39
2021-12,1801.7
2021-12,1800.13
2021-12,1801.08
2021-12,1802.62
2021-12,1804.62
2021-12,1802.89
2021-12,1805.99
2021-12,1807.21
2021-12,1813.54
2021-12,1813.5
2021-12,1813.71
2021-12,1815.11
2021-12,1817.15
2021-12,1814.59
2021-12,1815.76
2021-12,1816.89
2021-12,1816.58
2021-12,1817.84
2021-12,1817.06
2021-12,1817.51
2021-12,1818.67
2021-12,1818.22
2021-12,1816.77
2021-12,1818.68
2021-12,1818.1
2021-12,1819.68
2021-12,1819.59
2021-12,1818.94
2021-12,1824.35
2021-12,1822.36
2021-12,1822.0
2021-12,1825.31
2021-12,1826.54
2021-12,1828.34
2022-01,1828.49
2022-01,1830.31
2022-01,1828.82
2022-01,1826.15
2022-01,1825.76
2022-01,1825.19
2022-01,1825.47
2022-01,1825.3
2022-01,1824.24
2022-01,1822.89
2022-01,1826.39
2022-01,1826.48
2022-01,1822.94
2022-01,1821.85
2022-01,1807.11
2022-01,1802.91
2022-01,1801.96
2022-01,1800.78
2022-01,1799.74
2022-01,1801.7
2022-01,1801.76
2022-01,1801.76
2022-01,1801.25
2022-01,1804.22
2022-01,1804.42
2022-01,1805.21
2022-01,1805.39
2022-01,1804.2
2022-01,1803.5
2022-01,1805.45
2022-01,1803.47
2022-01,1805.81
2022-01,1804.0
2022-01,1805.75
2022-01,1805.63
2022-01,1804.06
2022-01,1801.26
2022-01,1807.23
2022-01,1810.26
2022-01,1814.6
2022-01,1812.56
2022-01,1813.6
2022-01,1815.14
2022-01,1814.54
2022-01,1815.19
2022-01,1814.54
2022-01,1813.94
2022-01,1812.97
2022-01,1815.29
2022-01,1815.59
2022-01,1815.45
2022-01,1814.94
2022-01,1815.78
2022-01,1813.09
2022-01,1813.5
2022-01,1816.84
2022-01,1817.74
2022-01,1818.39
2022-01,1818.72
2022-01,1817.95
2022-01,1825.55
2022-01,1825.87
2022-01,1823.35
2022-01,1823.96
2022-01,1822.84
2022-01,1823.92
2022-01,1812.93
2022-01,1810.01
2022-01,1810.21
2022-01,1810.31
2022-01,1809.18
2022-01,1810.19
2022-01,1809.21
2022-01,1806.98
2022-01,1805.35
2022-01,1803.04
2022-01,1802.09
2022-01,1800.98
2022-01,1795.47
2022-01,1794.9
2022-01,1801.28
2022-01,1797.48
2022-01,1791.77
2022-01,1788.44
2022-01,1791.81
2022-01,1790.67
2022-01,1789.3
2022-01,1791.04
2022-01,1787.75
2022-01,1787.99
2022-01,1788.13
2022-01,1790.9
2022-01,1791.43
2022-01,1792.01
2022-01,1790.69
2022-01,1791.65
2022-01,1792.83
2022-01,1792.63
2022-01,1790.75
2022-01,1790.0
2022-01,1789.85
2022-01,1790.61
2022-01,1793.14
2022-01,1791.32
2022-01,1793.39
2022-01,1789.38
2022-01,1789.24
2022-01,1791.06
2022-01,1789.19
2022-01,1794.02
2022-01,1795.95
2022-01,1796.39
2022-01,1796.74
2022-01,1795.93
2022-01,1796.62
2022-01,1795.15
2022-01,1794.37
2022-01,1795.01
2022-01,1794.43
2022-01,1792.15
2022-01,1792.49
2022-01,1793.07
2022-01,1793.22
2022-01,1793.68
2022-01,1796.43
2022-01,1796.81
2022-01,1799.7
2022-01,1800.6
2022-01,1791.88
2022-01,1793.01
2022-01,1794.24
2022-01,1793.43
2022-01,1793.97
2022-01,1799.48
2022-01,1800.28
2022-01,1800.92
2022-01,1801.03
2022-01,1801.66
2022-01,1801.25
2022-01,1802.77
2022-01,1804.92
2022-01,1805.25
2022-01,1805.98
2022-01,1806.79
2022-01,1808.48
2022-01,1808.29
2022-01,1809.25
2022-01,1808.89
2022-01,1806.89
2022-01,1806.13
2022-01,1806.51
2022-01,1807.5
2022-01,1805.59
2022-01,1805.97
2022-01,1811.68
2022-01,1815.29
2022-01,1817.57
2022-01,1820.03
2022-01,1820.87
2022-01,1823.05
2022-01,1821.51
2022-01,1820.73
2022-01,1820.87
2022-01,1819.09
2022-01,1819.45
2022-01,1818.13
2022-01,1818.22
2022-01,1820.45
2022-01,1820.15
2022-01,1817.26
2022-01,1816.86
2022-01,1816.31
2022-01,1817.46
2022-01,1817.22
2022-01,1819.41
2022-01,1821.28
2022-01,1821.91
2022-01,1823.83
2022-01,1824.83
2022-01,1826.11
2022-01,1826.13
2022-01,1827.95
2022-01,1827.41
2022-01,1826.15
2022-01,1825.35
2022-01,1824.34
2022-01,1825.43
2022-01,1824.37
2022-01,1825.17
2022-01,1826.04
2022-01,1825.91
2022-01,1825.19
2022-01,1826.71
2022-01,1821.1
2022-01,1822.77
2022-01,1822.61
2022-01,1823.62
2022-01,1824.31
2022-01,1821.91
2022-01,1818.62
2022-01,1814.65
2022-01,1819.15
2022-01,1820.6
2022-01,1820.47
2022-01,1821.06
2022-01,1821.89
2022-01,1822.56
2022-01,1820.87
2022-01,1820.89
2022-01,1822.45
2022-01,1825.2
2022-01,1826.07
2022-01,1825.99
2022-01,1827.79
2022-01,1826.91
2022-01,1826.76
2022-01,1824.4
2022-01,1823.55
2022-01,1823.67
2022-01,1822.48
2022-01,1820.97
2022-01,1825.49
2022-01,1824.69
2022-01,1821.12
2022-01,1818.62
2022-01,1815.91
2022-01,1817.18
2022-01,1818.27
2022-01,1816.45
2022-01,1817.38
2022-01,1816.38
2022-01,1815.59
2022-01,1816.05
2022-01,1818.23
2022-01,1818.88
2022-01,1819.41
2022-01,1819.54
2022-01,1819.57
2022-01,1821.98
2022-01,1822.43
2022-01,1821.6
2022-01,1820.87
2022-01,1821.31
2022-01,1819.85
2022-01,1821.0
2022-01,1820.19
2022-01,1818.86
2022-01,1819.36
2022-01,1819.29
2022-01,1818.24
2022-01,1819.2
2022-01,1819.05
2022-01,1820.21
2022-01,1822.09
2022-01,1821.8
2022-01,1816.36
2022-01,1817.88
2022-01,1816.17
2022-01,1817.63
2022-01,1816.28
2022-01,1812.12
2022-01,1810.45
2022-01,1810.08
2022-01,1813.12
2022-01,1815.04
2022-01,1819.63
2022-01,1818.31
2022-01,1819.91
2022-01,1814.95
2022-01,1812.14
2022-01,1813.53
2022-01,1813.98
